book,chapter,verse,sort_pos,lemma,variant,marks,reading,anchor,needs_review
NUM,4,23,1,תפקד,תפקדם,,תפקד] תפקדם,lemma+num,1
NUM,4,25,1,ומכסה,אקו,,ומכסה] אקו,lemma~num,1
NUM,4,25,2,מכסהו,ומכסהו,,מכסהו] ומכסהו,lemma~num,1
NUM,4,29,1,אבתם,אבותם,,אבתם] אבותם,lemma~num,1
NUM,4,29,2,אבתם,למשפחותם,,אבתם] למשפחותם,lemma~num,1
NUM,4,32,1,ועמדי,ועמודי,,ועמדי] ועמודי,lemma+num,1
NUM,4,32,2,ויתדתם,ויתדותם,,ויתדתם] ויתדותם,lemma~num,1
NUM,4,34,1,למשפחתם,למשפחותם,,למשפחתם] למשפחותם,lemma~num,1
NUM,4,34,2,למשפחתם,א,,למשפחתם] א,lemma~num,1
NUM,4,37,1,פקדי,פקודי,,פקדי] פקודי,lemma~num,1
NUM,4,38,1,ופקדי,ופקודי,,ופקדי] ופקודי,lemma+num,1
NUM,4,41,1,ופקדי,ופקודי,,ופקדי] ופקודי,lemma~num,1
NUM,4,42,1,אבתם,אבותם,,אבתם] אבותם,lemma~num,1
NUM,4,45,1,על,עלפן,,על] עלפן,lemma~num,1
NUM,4,45,2,פקדי,פקודי,,פקדי] פקודי,lemma~num,1
NUM,4,46,1,אבתם,אבותם,,אבתם] אבותם,lemma+num,1
NUM,4,47,1,ועבדת,ועבידת,,ועבדת] ועבידת,lemma~num,1
NUM,4,49,1,צוה,פקדי,,צוה] פקדי,lemma~num,1
NUM,4,49,2,ופקדיו,אע,,ופקדיו] אע,lemma~num,1
NUM,5,2,1,צרוע,צרעו,,צרוע] צרעו,lemma~num,1
NUM,5,3,1,תשלחום,ו,,תשלחום] ו,lemma~num,1
NUM,5,7,1,אשם,צוי,,אשם] צוי,lemma+num,1
NUM,5,7,2,וחמישתו,י,,וחמישתו] י,lemma~num,1
NUM,5,7,3,והשיב,י,,והשיב] י,lemma~num,1
NUM,5,8,1,הכפרים,הכפורים,,הכפרים] הכפורים,lemma~num,1
NUM,5,8,2,להשיב,י,,להשיב] י,lemma~num,1
NUM,5,8,3,גאל,גחל,,גאל] גחל,lemma+num,1
NUM,5,13,1,ונעלם,וגעלמה,,ונעלם] וגעלמה,lemma+num,1
NUM,5,14,1,וקנא,וקנה,,וקנא] וקנה,lemma~num,1
NUM,5,14,2,ועבר,עבר,,ועבר] עבר,lemma~num,1
NUM,5,14,3,וקנא,וקנאה,,וקנא] וקנאה,lemma~num,1
NUM,5,15,1,קנאת,קנאות,,קנאת] קנאות,lemma~num,1
NUM,5,15,2,עשירת,עשרית,,עשירת] עשרית,lemma~num,1
NUM,5,15,3,הכהן,אל,,הכהן] אל,lemma~num,1
NUM,5,16,1,והעמדה,והעמידה,,והעמדה] והעמידה,lemma~num,1
NUM,5,17,1,קדשים,קדישים,,קדשים] קדישים,lemma~num,1
NUM,5,17,2,חרש,חריש,,חרש] חריש,lemma~num,1
NUM,5,18,1,המרים,המארים,,המרים] המארים,lemma~num,1
NUM,5,19,1,אישך,אישיך,,אישך] אישיך,lemma+num,1
NUM,5,19,2,אתך,אתיך,,אתך] אתיך,lemma+num,1
NUM,5,19,3,המאררים,ר,,המאררים] ר,lemma+num,1
NUM,5,19,4,שטית,שיטית,,שטית] שיטית,lemma~num,1
NUM,5,19,5,הנקי,הנקיא,,הנקי] הנקיא,lemma~num,1
NUM,5,20,1,אישך,אישיך,,אישך] אישיך,lemma~num,1
NUM,5,20,2,נטמאת,נטמאתי,,נטמאת] נטמאתי,lemma~num,1
NUM,5,21,1,בשבעת,בשבועת,,בשבעת] בשבועת,lemma~num,1
NUM,5,21,2,והשביע,י,,והשביע] י,lemma~num,1
NUM,5,21,3,ולשבעה,ולשבועה,,ולשבעה] ולשבועה,lemma~num,1
NUM,5,21,4,אתך,אתיך,,אתך] אתיך,lemma~num,1
NUM,5,21,5,ירכך,אי,,ירכך] אי,lemma~num,1
NUM,5,21,6,עמך,עמיך,,עמך] עמיך,lemma~num,1
NUM,5,22,1,המאררים,א,,המאררים] א,lemma~num,1
NUM,5,23,1,המרים,המארים,,המרים] המארים,lemma~num,1
NUM,5,24,1,למרים,למארים,,למרים] למארים,lemma~num,1
NUM,5,25,1,הקנאת,הקנאות,,הקנאת] הקנאות,lemma~num,1
NUM,5,27,1,למרים,למארים,,למרים] למארים,lemma+num,1
NUM,5,28,1,ונקתה,ונקיתה,,ונקתה] ונקיתה,lemma~num,1
NUM,5,28,2,נטמאה,ה,,נטמאה] ה,lemma+num,1
NUM,5,29,1,אשר,סאם,,אשר] סאם,lemma~num,1
NUM,5,30,1,וקנא,וקנה,,וקנא] וקנה,lemma~num,1
NUM,5,30,2,קנאה,ה,,קנאה] ה,lemma~num,1
NUM,5,31,1,ונקה,ונקא,,ונקה] ונקא,lemma~num,1
NUM,6,3,1,ויבשים,ויבישים,,ויבשים] ויבישים,lemma~num,1
NUM,6,7,1,אלהיו,אליהו,,אלהיו] אליהו,lemma~num,1
NUM,6,7,2,ולאחתו,ולאחותו,,ולאחתו] ולאחותו,lemma~num,1
NUM,6,7,3,ראשו,את,,ראשו] את,lemma~num,1
NUM,6,8,1,קדוש,אקו,,קדוש] אקו,lemma~num,1
NUM,6,9,1,בפתע,משרת,,בפתע] משרת,lemma~num,1
NUM,6,15,1,משחים,מחשים,,משחים] מחשים,lemma~num,1
NUM,6,15,2,בלולת,בללות,,בלולת] בללות,lemma~num,1
NUM,6,17,1,שלמים,בפתח,,שלמים] בפתח,lemma~num,1
NUM,7,5,1,עבדתו,עבידתו,,עבדתו] עבידתו,lemma~num,1
NUM,7,8,1,ארבע,ארבעת,,ארבע] ארבעת,lemma~num,1
NUM,7,8,2,עבדתם,עבידתם,,עבדתם] עבידתם,lemma+num,1
NUM,7,10,1,המשח,המשיח,,המשח] המשיח,lemma~num,1
NUM,7,11,1,יקריבו,י,,יקריבו] י,lemma~num,1
NUM,7,13,1,מלאים,מלאוים,,מלאים] מלאוים,lemma~num,1
NUM,7,13,2,קערת,קהרת,,קערת] קהרת,lemma+num,1
NUM,7,19,1,מלאים,מלאוים,,מלאים] מלאוים,lemma~num,1
NUM,7,41,1,צורישדי,צורישדה,,צורישדי] צורישדה,lemma~num,1
NUM,7,41,2,שלמיאל,אליסף,,שלמיאל] אליסף,lemma~num,1
NUM,7,54,1,גמליאל,לי,,גמליאל] לי,lemma+num,1
NUM,7,55,1,מלאים,מלאוים,,מלאים] מלאוים,lemma~num,1
NUM,7,60,1,גדעני,גדעוני,,גדעני] גדעוני,lemma~num,1
NUM,7,60,2,התשעי,התשיעי,,התשעי] התשיעי,lemma~num,1
NUM,7,60,3,גדעני,נדעוני,,גדעני] נדעוני,lemma~num,1
NUM,7,66,1,עמישדי,עמישרה,,עמישדי] עמישרה,lemma~num,1
NUM,7,66,2,עמישדי,עמישדה,,עמישדי] עמישדה,lemma~num,1
NUM,7,71,1,אחיעזר,ע,,אחיעזר] ע,lemma~num,1
NUM,7,72,1,עשתי,עשתה,,עשתי] עשתה,lemma+num,1
NUM,7,73,1,מלאים,מלאוים,,מלאים] מלאוים,lemma~num,1
NUM,7,73,2,קערת,קערות,,קערת] קערות,lemma~num,1
NUM,7,77,1,פגעיאל,י,,פגעיאל] י,lemma~num,1
NUM,7,85,1,האחת,האחד,,האחת] האחד,lemma~num,1
NUM,7,89,1,הכרבים,הכרובים,,הכרבים] הכרובים,lemma,1
NUM,7,89,2,וישמע,ע,,וישמע] ע,lemma~num,1
NUM,8,2,1,הנרות,הגירות,,הנרות] הגירות,lemma~num,1
NUM,8,2,2,בהעלותך,ה,,בהעלותך] ה,lemma~num,1
NUM,8,4,1,פרחיה,פריחיה,,פרחיה] פריחיה,lemma~num,1
NUM,8,7,1,והעבירו,ה,,והעבירו] ה,lemma~num,1
NUM,8,7,2,הזה,הז,,הזה] הז,lemma~num,1
NUM,8,21,1,וינף,והניף,,וינף] והניף,lemma~num,1
NUM,8,26,1,תעשה,תעשו,,תעשה] תעשו,lemma~num,1
NUM,9,3,1,חקתיו,חקותיו,,חקתיו] חקותיו,lemma~num,1
NUM,9,3,2,בארבעה,ה,,בארבעה] ה,lemma~num,1
NUM,9,7,1,הקריב,י,,הקריב] י,lemma~num,1
NUM,9,10,1,לדרתיכם,לדורתיכם,,לדרתיכם] לדורתיכם,lemma~num,1
NUM,9,10,2,או,הוא,,או] הוא,lemma~num,1
NUM,9,11,1,ומררים,ומרורים,,ומררים] ומרורים,lemma~num,1
NUM,9,12,1,חקת,חקות,,חקת] חקות,lemma~num,1
NUM,9,12,2,ישאירו,י,,ישאירו] י,lemma~num,1
NUM,9,14,1,כחקת,בחקות,,כחקת] בחקות,lemma~num,1
NUM,9,15,1,הענן,ומררים,,הענן] ומררים,lemma~num,1
NUM,9,17,1,ובמקום,ו,,ובמקום] ו,lemma~num,1
NUM,9,19,1,ימים,יומים,,ימים] יומים,lemma~num,1
NUM,9,19,2,משמרת,ית,,משמרת] ית,lemma~num,1
NUM,9,21,1,ולילה,לילה,,ולילה] לילה,lemma~num,1
NUM,9,21,2,יומם,יומים,,יומם] יומים,lemma+num,1
NUM,9,22,1,ובהעלותו,ע,,ובהעלותו] ע,lemma~num,1
NUM,9,22,2,בהאריך,א,,בהאריך] א,lemma~num,1
NUM,10,2,1,חצצרות,הצצרות,,חצצרות] הצצרות,lemma~num,1
NUM,10,8,1,לדרתיכם,לדורתיכם,,לדרתיכם] לדורתיכם,lemma~num,1
NUM,10,8,2,לחקת,לתקות,,לחקת] לתקות,lemma~num,1
NUM,10,8,3,בחצצרות,בחציצרות,,בחצצרות] בחציצרות,lemma+num,1
NUM,10,9,1,מאיביכם,י,,מאיביכם] י,lemma~num,1
NUM,10,9,2,בחצצרות,בחציצרות,,בחצצרות] בחציצרות,lemma+num,1
NUM,10,10,1,שכניו,שכיניו,,שכניו] שכיניו,lemma~num,1
NUM,10,10,2,עלתיכם,עלותיכם,,עלתיכם] עלותיכם,lemma~num,1
NUM,10,10,3,לאבתיכם,לאבותיכם,,לאבתיכם] לאבותיכם,lemma~num,1
NUM,10,10,4,ובחוף,ובעוף,,ובחוף] ובעוף,lemma~num,1
NUM,10,10,5,ובמועדיכם,ו,,ובמועדיכם] ו,lemma~num,1
NUM,10,11,1,בחדש,בהדש,,בחדש] בהדש,lemma~num,1
NUM,10,14,1,מחנה,מחני,,מחנה] מחני,lemma~num,1
NUM,10,14,2,ויסע,ונסע,,ויסע] ונסע,lemma~num,1
NUM,10,15,1,יששכר,יישבר,,יששכר] יישבר,lemma~num,1
NUM,10,19,1,צורישדי,צורישדה,,צורישדי] צורישדה,lemma~num,1
NUM,10,22,1,עמיהוד,עמינדב,,עמיהוד] עמינדב,lemma~num,1
NUM,10,23,1,פדהצור,צור,,פדהצור] צור,lemma~num,1
NUM,10,23,2,גמליאל,י,,גמליאל] י,lemma~num,1
NUM,10,24,1,אבידן,אסי,,אבידן] אסי,lemma~num,1
NUM,10,26,1,פגעיאל,י,,פגעיאל] י,lemma~num,1
NUM,10,29,1,והטבנו,אבידן,,והטבנו] אבידן,lemma~num,1
NUM,10,30,1,לא,לך,,לא] לך,lemma~num,1
NUM,10,32,1,ייטיב,י,,ייטיב] י,lemma~num,1
NUM,10,32,2,והיטבנו,וחמיבנו,,והיטבנו] וחמיבנו,lemma~num,1
NUM,10,33,1,לתור,ו,,לתור] ו,lemma~num,1
NUM,10,35,1,ויפצו,ויפוצו,,ויפצו] ויפוצו,lemma~num,1
NUM,10,35,2,וינסו,וינוסו,,וינסו] וינוסו,lemma~num,1
NUM,11,4,1,יאכלנו,יאכילגו,,יאכלנו] יאכילגו,lemma~num,1
NUM,11,4,2,וישבו,וישובו,,וישבו] וישובו,lemma~num,1
NUM,11,4,3,התאוו,התהוו,,התאוו] התהוו,lemma~num,1
NUM,11,4,4,והאספסף,א,,והאספסף] א,lemma~num,1
NUM,11,5,1,הקשואים,א,,הקשואים] א,lemma~num,1
NUM,11,5,2,הדגה,הדגע,,הדגה] הדגע,lemma~num,1
NUM,11,5,3,האבטחים,א,,האבטחים] א,lemma+num,1
NUM,11,5,4,השומים,השואמים,,השומים] השואמים,lemma~num,1
NUM,11,5,5,החציר,י,,החציר] י,lemma~num,1
NUM,11,6,1,אין,עין,,אין] עין,lemma+num,1
NUM,11,7,1,הבדלח,הבדלה,,הבדלח] הבדלה,lemma~num,1
NUM,11,8,1,ברחים,בריחים,,ברחים] בריחים,lemma~num,1
NUM,11,8,2,טעמו,כטהם,,טעמו] כטהם,lemma~num,1
NUM,11,8,3,או,ודכו,,או] ודכו,lemma~num,1
NUM,11,10,1,למשפחתיו,למשפחותיו,,למשפחתיו] למשפחותיו,lemma~num,1
NUM,11,12,1,הריתי,י,,הריתי] י,lemma~num,1
NUM,11,12,2,האנכי,ה,,האנכי] ה,lemma~num,1
NUM,11,12,3,לאבתיו,לאבותיו,,לאבתיו] לאבותיו,lemma~num,1
NUM,11,12,4,נשבעת,נשבעתי,,נשבעת] נשבעתי,lemma~num,1
NUM,11,12,5,ילדתיו,ילידתיו,,ילדתיו] ילידתיו,lemma~num,1
NUM,11,13,1,לכל,כל,,לכל] כל,lemma~num,1
NUM,11,15,1,ואל,ולא,,ואל] ולא,lemma+num,1
NUM,11,16,1,והתיצבו,ויתיצבו,,והתיצבו] ויתיצבו,lemma~num,1
NUM,11,16,2,ושטריו,ושוטריו,,ושטריו] ושוטריו,lemma~num,1
NUM,11,20,1,מאסתם,מאסתים,,מאסתם] מאסתים,lemma~num,1
NUM,11,21,1,רגלי,רגלאי,,רגלי] רגלאי,lemma~num,1
NUM,11,24,1,ויעמד,ויעמיד,,ויעמד] ויעמיד,lemma~num,1
NUM,11,25,1,ויתנבאו,ויתנאבו,,ויתנבאו] ויתנאבו,lemma-ambig,1
NUM,11,26,1,ויתנבאו,ויתנאבו,,ויתנבאו] ויתנאבו,lemma~num,1
NUM,11,26,2,בכתבים,בכתובים,,בכתבים] בכתובים,lemma~num,1
NUM,11,28,1,מבחריו,מבחיריו,,מבחריו] מבחיריו,lemma~num,1
NUM,11,28,2,כלאם,כלהם,,כלאם] כלהם,lemma~num,1
NUM,11,29,1,עם,העם,,עם] העם,lemma~num,1
NUM,11,29,2,המקנא,המקנה,,המקנא] המקנה,lemma~num,1
NUM,11,31,1,ויגז,ויגיז,,ויגז] ויגיז,lemma~num,1
NUM,11,31,2,שלוי,שלוים,,שלוי] שלוים,lemma~num,1
NUM,11,32,1,שחוט,שחוטה,,שחוט] שחוטה,lemma~num,1
NUM,11,32,2,השלוי,ה,,השלוי] ה,lemma~num,1
NUM,12,12,1,חטאנו,חטאינו,,חטאנו] חטאינו,lemma+num,1
NUM,12,14,1,הלא,הלוא,,הלא] הלוא,lemma~num,1
NUM,12,16,1,נשלחה,ה,,נשלחה] ה,lemma~num,1
NUM,12,16,2,אבתיך,אבותיך,,אבתיך] אבותיך,lemma~num,1
NUM,13,1,1,וישיבו,והשיבו,,וישיבו] והשיבו,lemma,1
NUM,13,2,1,אבתיו,אבותיו,,אבתיו] אבותיו,lemma~num,1
NUM,13,2,2,ויתרו,ויתורו,,ויתרו] ויתורו,lemma~num,1
NUM,13,5,1,חורי,אורי,,חורי] אורי,lemma~num,1
NUM,13,14,1,ופסי,ואפסי,,ופסי] ואפסי,lemma~num,1
NUM,13,17,1,לתור,ו,,לתור] ו,lemma+num,1
NUM,13,18,1,החוק,ה,,החוק] ה,lemma~num,1
NUM,13,19,1,הוא,או,,הוא] או,lemma+num,1
NUM,13,20,1,בכרות,בכורת,,בכרות] בכורת,lemma~num,1
NUM,13,21,1,חמתה,תא,,חמתה] תא,lemma,1
NUM,13,21,2,ויתרו,ויתורו,,ויתרו] ויתורו,lemma~num,1
NUM,13,22,1,וחברון,ועברון,,וחברון] ועברון,lemma~num,1
NUM,13,22,2,ילדי,ילידי,,ילדי] ילידי,lemma-ambig,1
NUM,13,22,3,ששי,שישי,,ששי] שישי,lemma+num,1
NUM,13,22,4,צען,צאן,,צען] צאן,lemma~num,1
NUM,13,23,1,התאנים,התינים,,התאנים] התינים,lemma~num,1
NUM,13,23,2,ואשכל,ואשכול,,ואשכל] ואשכול,lemma~num,1
NUM,13,24,1,האשכל,האשכול,,האשכל] האשכול,lemma~num,1
NUM,13,24,2,אשכל,אשכול,,אשכל] אשכול,lemma~num,1
NUM,13,25,1,מתור,ו,,מתור] ו,lemma~num,1
NUM,13,26,1,ויראום,ו,,ויראום] ו,lemma~num,1
NUM,13,26,2,קדשה,קדישה,,קדשה] קדישה,lemma~num,1
NUM,13,26,3,אל,קראו,,אל] קראו,lemma~num,1
NUM,13,28,1,ילדי,ילדי,,ילדי] ילדי,lemma~num,1
NUM,13,28,2,בצרות,בחצרות,,בצרות] בחצרות,lemma~num,1
NUM,13,28,3,הישב,היושב,,הישב] היושב,lemma~num,1
NUM,13,30,1,ויאמר,ויאמרו,,ויאמר] ויאמרו,lemma~num,1
NUM,13,30,2,יכל,יובל,,יכל] יובל,lemma~num,1
NUM,13,31,1,לעלות,ל,,לעלות] ל,lemma~num,1
NUM,13,32,1,ישביה,יושביה,,ישביה] יושביה,lemma~num,1
NUM,13,32,2,ארץ,הארץ,,ארץ] הארץ,lemma~num,1
NUM,13,32,3,לתור,ו,,לתור] ו,lemma~num,1
NUM,13,33,1,לתור,ו,,לתור] ו,lemma~num,1
NUM,13,33,2,ונהי,ונהיה,,ונהי] ונהיה,lemma~num,1
NUM,13,33,3,וערים,ו,,וערים] ו,lemma~num,1
NUM,13,33,4,אנה,הנה,,אנה] הנה,lemma~num,1
NUM,13,33,5,כחגבים,כהגבים,,כחגבים] כהגבים,lemma~num,1
NUM,13,33,6,ובדבר,והבדבר,,ובדבר] והבדבר,lemma~num,1
NUM,13,33,7,לעיניכם,י,,לעיניכם] י,lemma~num,1
NUM,13,33,8,ובצרות,ובחצרות,,ובצרות] ובחצרות,lemma~num,1
NUM,14,1,1,להראתכם,להראותכם,,להראתכם] להראותכם,lemma~num,1
NUM,14,1,2,להחנתכם,להחנותכם,,להחנתכם] להחנותכם,lemma~num,1
NUM,14,2,1,או,ובמדבר,,או] ובמדבר,lemma~num,1
NUM,14,3,1,שוב,שובה,,שוב] שובה,lemma~num,1
NUM,14,3,2,לבז,לבוז,,לבז] לבוז,lemma~num,1
NUM,14,5,1,על,לפניהם,,על] לפניהם,lemma~num,1
NUM,14,6,1,האתרים,האתורים,,האתרים] האתורים,lemma~num,1
NUM,14,7,1,לתור,ו,,לתור] ו,lemma~num,1
NUM,14,8,1,ארץ,הארץ,,ארץ] הארץ,lemma~num,1
NUM,14,8,2,והביא,יבא,,והביא] יבא,lemma~num,1
NUM,14,9,1,תיראם,תיראום,,תיראם] תיראום,lemma~num,1
NUM,14,11,1,אנה,הנה,,אנה] הנה,lemma~num,1
NUM,14,11,2,האתות,האותות,,האתות] האותות,lemma~num,1
NUM,14,12,1,ואורשנו,ואורישנו,,ואורשנו] ואורישנו,lemma~num,1
NUM,14,13,1,בכחך,בכוחך,,בכחך] בכוחך,lemma~num,1
NUM,14,14,1,ענן,העגן,,ענן] העגן,lemma~num,1
NUM,14,14,2,שמעו,ושמעו,,שמעו] ושמעו,lemma~num,1
NUM,14,14,3,אל,לכל,,אל] לכל,lemma~num,1
NUM,14,15,1,אחד,האחד,,אחד] האחד,lemma~num,1
NUM,14,17,1,כח,,,כח] ,lemma+num,1
NUM,14,18,1,על,ועל,,על] ועל,lemma~num,1
NUM,14,18,2,ונקה,ונקא,,ונקה] ונקא,lemma~num,1
NUM,14,18,3,וחטאה,ה,,וחטאה] ה,lemma~num,1
NUM,14,18,4,שלשים,שלישים,,שלשים] שלישים,lemma~num,1
NUM,14,18,5,רבעים,רביעים,,רבעים] רביעים,lemma~num,1
NUM,14,19,1,וכאשר,כ,,וכאשר] כ,lemma~num,1
NUM,14,19,2,הנה,אנה,,הנה] אנה,lemma~num,1
NUM,14,21,1,ואולם,ואהולם,,ואולם] ואהולם,lemma~num,1
NUM,14,22,1,אתתי,אתותי,,אתתי] אתותי,lemma~num,1
NUM,14,23,1,לאבתם,לאבותם,,לאבתם] לאבותם,lemma~num,1
NUM,14,24,1,שמה,ה,,שמה] ה,lemma~num,1
NUM,14,33,1,זנתיכם,זונתיכם,,זנתיכם] זונתיכם,lemma+num,1
NUM,14,33,2,תם,חמו,,תם] חמו,lemma~num,1
NUM,14,34,1,עונתיכם,עונותיכם,,עונתיכם] עונותיכם,lemma~num,1
NUM,14,36,1,להוציא,י,,להוציא] י,lemma~num,1
NUM,14,36,2,וישבו,וישובו,,וישבו] וישובו,lemma~num,1
NUM,14,37,1,מוצאי,מוציא,,מוצאי] מוציא,lemma~num,1
NUM,14,38,1,לתור,ו,,לתור] ו,lemma~num,1
NUM,14,38,2,חיו,היו,,חיו] היו,lemma~num,1
NUM,14,40,1,הננו,עס,,הננו] עס,lemma~num,1
NUM,14,40,2,חטאנו,חטיאנו,,חטאנו] חטיאנו,lemma,1
NUM,14,40,3,ועלינו,ו,,ועלינו] ו,lemma~num,1
NUM,14,44,1,ויעפלו,ויחפלו,,ויעפלו] ויחפלו,lemma~num,1
NUM,14,45,1,ויכום,ו,,ויכום] ו,lemma~num,1
NUM,14,45,2,הדברים,הדבורים,,הדברים] הדבורים,lemma~num,1
NUM,14,45,3,תעשינה,תעשיהן,,תעשינה] תעשיהן,lemma~num,1
NUM,14,45,4,ויכתום,ו,,ויכתום] ו,lemma~num,1
NUM,15,1,1,וישבו,וישובו,,וישבו] וישובו,lemma~num,1
NUM,15,4,1,ברבעית,ברביעית,,ברבעית] ברביעית,lemma~num,1
NUM,15,4,2,ההין,העין,,ההין] העין,lemma+num,1
NUM,15,5,1,רבעית,רביעית,,רבעית] רביעית,lemma~num,1
NUM,15,6,1,ההין,יין,,ההין] יין,lemma+num,1
NUM,15,6,2,עשרנים,עשרונים,,עשרנים] עשרונים,lemma~num,1
NUM,15,6,3,תעשה,ה,,תעשה] ה,lemma+num,1
NUM,15,11,1,או,ובעזים,,או] ובעזים,lemma~num,1
NUM,15,12,1,כמספרם,במספרם,,כמספרם] במספרם,lemma~num,1
NUM,15,14,1,לדרתיכם,,,לדרתיכם] ,lemma+num,1
NUM,15,15,1,אחת,בעזים,,אחת] בעזים,lemma~num,1
NUM,15,15,2,חקת,עקת,,חקת] עקת,lemma~num,1
NUM,15,20,1,חלה,עלה,,חלה] עלה,lemma~num,1
NUM,15,21,1,ערסתיכם,עריסתיכם,,ערסתיכם] עריסתיכם,lemma~num,1
NUM,15,23,1,לדרתיכם,לדורתיכם,,לדרתיכם] לדורתיכם,lemma+num,1
NUM,15,24,1,ונסכו,ונסכיו,,ונסכו] ונסכיו,lemma~num,1
NUM,15,25,1,זא,ציציות,,זא] ציציות,lemma~num,1
NUM,15,33,1,המצאים,המוצאים,,המצאים] המוצאים,lemma~num,1
NUM,15,33,2,ויקריבו,י,,ויקריבו] י,lemma~num,1
NUM,15,33,3,אל,תא,,אל] תא,lemma~num,1
NUM,15,35,1,רגמו,און,,רגמו] און,lemma~num,1
NUM,15,36,1,ויוציאו,י,,ויוציאו] י,lemma~num,1
NUM,15,38,1,ציציות,י,,ציציות] י,lemma~num,1
NUM,15,38,2,ציצת,ציצית,,ציצת] ציצית,lemma~num,1
NUM,15,38,3,לדרתם,לדרותם,,לדרתם] לדרותם,lemma~num,1
NUM,15,39,1,תתרו,תתורו,,תתרו] תתורו,lemma~num,1
NUM,15,39,2,אתם,אחריהם,,אתם] אחריהם,lemma~num,1
NUM,15,39,3,לציציות,י,,לציציות] י,lemma~num,1
NUM,15,40,1,קדשים,קדישים,,קדשים] קדישים,lemma+num,1
NUM,16,2,1,קריאי,י,,קריאי] י,lemma+num,1
NUM,16,3,1,קדשים,קדישים,,קדשים] קדישים,lemma~num,1
NUM,16,5,1,ויודע,ויוהיע,,ויודע] ויוהיע,lemma~num,1
NUM,16,9,1,ולעמד,תתרו,,ולעמד] תתרו,lemma~num,1
NUM,16,13,1,השתרר,השתורר,,השתרר] השתורר,lemma~num,1
NUM,16,13,2,תשתרר,תשתורר,,תשתרר] תשתורר,lemma~num,1
NUM,16,14,1,הבאתנו,הביאתנו,,הבאתנו] הביאתנו,lemma~num,1
NUM,16,14,2,וכרם,כרם,,וכרם] כרם,lemma~num,1
NUM,16,17,1,מחתתו,מחתיתו,,מחתתו] מחתיתו,lemma~num,1
NUM,16,17,2,מחתת,מחתות,,מחתת] מחתות,lemma~num,1
NUM,16,17,3,עליהן,עליהם,,עליהן] עליהם,lemma~num,1
NUM,16,18,1,וישמו,וישימו,,וישמו] וישימו,lemma~num,1
NUM,16,19,1,וירא,ויראה,,וירא] ויראה,lemma~num,1
NUM,16,21,1,ואכלה,ה,,ואכלה] ה,lemma~num,1
NUM,16,25,1,ויקם,ויקמו,,ויקם] ויקמו,lemma~num,1
NUM,16,26,1,ואל,ו,,ואל] ו,lemma~num,1
NUM,16,26,2,הרשעים,הרשאים,,הרשעים] הרשאים,lemma~num,1
NUM,16,26,3,סורו,ו,,סורו] ו,lemma~num,1
